filename,num_alpha_dihedrals,alpha_dihedral_score,num_beta_dihedrals,beta_dihedral_score,ranking_score,cluster_single,cluster_size_single,cluster_average,cluster_size_average,cluster_maximum,cluster_size_maximum,cluster_pairs_min,cluster_size_pairs_min,cluster_pairs_abs,cluster_size_pairs_abs,num_pairs,rmsd,maxsub,tm,msi,filename_experimental,L_experiment,L_prediction,L_joint,L_normalization
04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/fold/P40337_b0.5_173_10_hMIN.pdb,22,5.3999999999999995,15,4.6000000000000005,0.2127659574468085,7,1,6,3,9,3,0,36,0,35,29,2.469,0.156,0.247,0.156,04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/compare/aux/P40337_b0.5_remapped_5nvv_L_96.pdb,143,135,131,131
04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/fold/P40337_b0.5_173_10_hMIN.pdb,22,5.3999999999999995,15,4.6000000000000005,0.2127659574468085,7,1,6,3,9,3,0,36,0,35,29,2.52,0.155,0.247,0.155,04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/compare/aux/P40337_b0.5_remapped_5nw1_F_118.pdb,143,135,131,131
04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/fold/P40337_b0.5_173_10_hMIN.pdb,22,5.3999999999999995,15,4.6000000000000005,0.2127659574468085,7,1,6,3,9,3,0,36,0,35,29,2.4619999999999997,0.156,0.247,0.156,04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/compare/aux/P40337_b0.5_remapped_5nw2_I_123.pdb,143,135,131,131
04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/fold/P40337_b0.5_173_10_hMIN.pdb,22,5.3999999999999995,15,4.6000000000000005,0.2127659574468085,7,1,6,3,9,3,0,36,0,35,29,2.501,0.155,0.24600000000000002,0.155,04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/compare/aux/P40337_b0.5_remapped_5nw0_F_114.pdb,143,135,131,131
04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/fold/P40337_b0.5_173_10_hMIN.pdb,22,5.3999999999999995,15,4.6000000000000005,0.2127659574468085,7,1,6,3,9,3,0,36,0,35,29,2.4730000000000003,0.156,0.24600000000000002,0.156,04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/compare/aux/P40337_b0.5_remapped_5nw2_L_124.pdb,143,135,131,131
04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/fold/P40337_b0.5_173_10_hMIN.pdb,22,5.3999999999999995,15,4.6000000000000005,0.2127659574468085,7,1,6,3,9,3,0,36,0,35,29,2.484,0.156,0.24600000000000002,0.156,04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/compare/aux/P40337_b0.5_remapped_5nw1_L_120.pdb,143,135,131,131
04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/fold/P40337_b0.5_173_10_hMIN.pdb,22,5.3999999999999995,15,4.6000000000000005,0.2127659574468085,7,1,6,3,9,3,0,36,0,35,29,2.5180000000000002,0.155,0.24600000000000002,0.155,04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/compare/aux/P40337_b0.5_remapped_5nvy_L_108.pdb,143,135,131,131
04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/fold/P40337_b0.5_173_10_hMIN.pdb,22,5.3999999999999995,15,4.6000000000000005,0.2127659574468085,7,1,6,3,9,3,0,36,0,35,29,2.479,0.156,0.24600000000000002,0.156,04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/compare/aux/P40337_b0.5_remapped_5nw1_I_119.pdb,143,135,131,131
04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/fold/P40337_b0.5_173_10_hMIN.pdb,22,5.3999999999999995,15,4.6000000000000005,0.2127659574468085,7,1,6,3,9,3,0,36,0,35,29,2.496,0.157,0.24600000000000002,0.157,04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/compare/aux/P40337_b0.5_remapped_5nw1_C_117.pdb,141,135,131,131
04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/fold/P40337_b0.5_173_10_hMIN.pdb,22,5.3999999999999995,15,4.6000000000000005,0.2127659574468085,7,1,6,3,9,3,0,36,0,35,29,2.478,0.156,0.24600000000000002,0.156,04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/compare/aux/P40337_b0.5_remapped_5nw0_L_116.pdb,143,135,131,131
04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/fold/P40337_b0.5_173_10_hMIN.pdb,22,5.3999999999999995,15,4.6000000000000005,0.2127659574468085,7,1,6,3,9,3,0,36,0,35,29,2.469,0.156,0.24600000000000002,0.156,04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/compare/aux/P40337_b0.5_remapped_5nw0_I_115.pdb,143,135,131,131
04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/fold/P40337_b0.5_173_10_hMIN.pdb,22,5.3999999999999995,15,4.6000000000000005,0.2127659574468085,7,1,6,3,9,3,0,36,0,35,29,2.501,0.157,0.24600000000000002,0.157,04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/compare/aux/P40337_b0.5_remapped_5nw0_C_113.pdb,141,135,131,131
04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/fold/P40337_b0.5_173_10_hMIN.pdb,22,5.3999999999999995,15,4.6000000000000005,0.2127659574468085,7,1,6,3,9,3,0,36,0,35,29,2.485,0.156,0.24600000000000002,0.156,04ed0b4ea3954fd080fb54c4f1b06ae6/P40337_b0.5/compare/aux/P40337_b0.5_remapped_5nvz_L_112.pdb,143,135,131,131
